id,participant_id,agegroup_id,divisi_id,team_id,block_date
125,20,2,A,319,
126,37,2,A,339,
127,8,2,B,245,
128,29,2,B,313,
129,13,2,B,308,
130,30,2,B,237,
131,57,2,B,354,
132,60,2,B,363,
133,11,2,C,293,
134,22,2,C,263,
135,3,2,C,329,
136,21,2,C,303,
137,11,2,D,294,
138,56,2,D,353,
139,5,2,D,259,
140,16,2,D,289,
141,71,2,E,382,
142,11,2,E,295,
143,30,2,E,238,
144,8,2,E,246,
185,73,2,A,386,
186,53,2,A,335,
187,60,2,B,363,
188,8,2,B,245,
189,57,2,B,354,
190,29,2,B,313,
191,22,2,C,263,
192,9,2,C,226,
193,65,2,C,373,
194,11,2,C,293,
195,16,2,D,289,
196,36,2,D,300,
197,67,2,D,375,
198,11,2,D,294,
199,59,2,E,359,
200,71,2,E,382,
201,8,2,E,246,
202,11,2,E,295,
269,34,2,A,341,
270,73,2,A,386,
271,21,2,A,302,
272,35,2,A,277,
273,8,2,B,245,
274,13,2,B,308,
275,35,2,B,274,
276,60,2,B,363,
277,30,2,B,237,
278,57,2,B,354,
279,11,2,C,293,
280,3,2,C,329,
281,22,2,C,263,
282,21,2,C,303,
283,35,2,C,276,
284,18,2,C,255,
285,36,2,D,300,
286,26,2,D,327,
287,11,2,D,294,
288,5,2,D,259,
289,16,2,D,289,
290,67,2,D,375,
291,71,2,E,382,
292,43,2,E,345,
293,11,2,E,295,
294,30,2,E,238,
295,59,2,E,359,
296,8,2,E,246,
353,20,2,A,319,
354,34,2,A,341,
355,37,2,A,339,
356,53,2,A,335,
357,8,2,B,245,
358,35,2,B,274,
359,13,2,B,308,
360,57,2,B,354,
361,30,2,B,237,
362,60,2,B,363,
363,11,2,C,293,
364,35,2,C,276,
365,22,2,C,263,
366,65,2,C,373,
367,21,2,C,303,
368,18,2,C,255,
369,26,2,D,327,
370,16,2,D,289,
371,43,2,E,345,
372,30,2,E,238,
373,54,2,E,347,
374,8,2,E,246,
431,35,2,A,277,
432,37,2,A,339,
433,57,2,B,354,
434,8,2,B,245,
435,60,2,B,363,
436,13,2,B,308,
437,30,2,B,237,
438,35,2,B,274,
439,18,2,C,255,
440,22,2,C,263,
441,3,2,C,329,
442,9,2,C,226,
443,65,2,C,373,
444,35,2,C,276,
445,5,2,D,259,
446,36,2,D,300,
447,16,2,D,289,
448,11,2,D,294,
449,67,2,D,375,
450,56,2,D,353,
451,54,2,E,347,
452,71,2,E,382,
453,59,2,E,359,
454,11,2,E,295,
501,37,2,A,339,
502,34,2,A,341,
503,8,2,B,245,
504,30,2,B,237,
505,35,2,B,274,
506,57,2,B,354,
507,9,2,C,226,
508,18,2,C,255,
509,35,2,C,276,
510,21,2,C,303,
511,54,2,E,347,
512,11,2,E,295,
513,71,2,E,382,
514,8,2,E,246,
515,20,2,A,319,
516,35,2,A,277,
517,13,2,B,308,
518,29,2,B,313,
567,73,2,A,386,
568,21,2,A,302,
569,60,2,B,363,
570,29,2,B,313,
571,65,2,C,373,
572,9,2,C,226,
573,18,2,C,255,
574,3,2,C,329,
575,35,2,C,276,
576,22,2,C,263,
577,11,2,D,294,
578,26,2,D,327,
579,30,2,E,238,
580,71,2,E,382,
637,21,2,A,302,
638,34,2,A,341,
639,37,2,A,339,
640,73,2,A,386,
641,20,2,A,319,
642,53,2,A,335,
643,29,2,B,313,
644,35,2,B,274,
645,11,2,C,293,
646,18,2,C,255,
647,26,2,D,327,
648,5,2,D,259,
649,67,2,D,375,
650,36,2,D,300,
651,54,2,E,347,
652,30,2,E,238,
226,9,2,C,,
237,30,2,B,,
238,30,2,E,,
245,8,2,B,,
246,8,2,E,,
255,18,2,C,,
259,5,2,D,,
263,22,2,C,,
274,35,2,B,,
276,35,2,C,,
277,35,2,A,,
289,16,2,D,,
293,11,2,C,,
294,11,2,D,,
295,11,2,E,,
300,36,2,D,,
302,21,2,A,,
303,21,2,C,,
308,13,2,B,,
313,29,2,B,,
319,20,2,A,,
327,26,2,D,,
329,3,2,C,,
335,53,2,A,,
339,37,2,A,,
341,34,2,A,,
345,43,2,E,,
347,54,2,E,,
353,56,2,D,,
354,57,2,B,,
359,59,2,E,,
363,60,2,B,,
373,65,2,C,,
375,67,2,D,,
382,71,2,E,,
386,73,2,A,,
