id,participant_id,agegroup_id,divisi_id,team_id,block_date
180,57,,Grading,355,
181,57,,Grading,355,
182,57,,Grading,355,
183,57,,Grading,355,
184,57,,Grading,355,
185,65,,Grading,373,
186,65,,Grading,373,
187,65,,Grading,373,
188,65,,Grading,373,
190,65,,Grading,373,
191,65,,Grading,373,
192,63,,Grading,369,
193,65,,Grading,373,
194,65,,Grading,373,
195,65,,Grading,373,
196,65,,Grading,373,
197,65,,Grading,373,
198,65,,Grading,373,
199,65,,Grading,373,
200,65,,Grading,373,
201,65,,Grading,373,
202,65,,Grading,373,
205,63,,Grading,370,
207,63,,Grading,370,
208,63,,Grading,370,
209,63,,Grading,370,
210,63,,Grading,370,
211,63,,Grading,370,
212,63,,Grading,370,
213,63,,Grading,370,
214,63,,Grading,370,
215,63,,Grading,370,
216,63,,Grading,370,
217,63,,Grading,370,
218,63,,Grading,370,
219,63,,Grading,370,
220,5,,Grading,259,
221,5,,Grading,259,
222,5,,Grading,259,
223,5,,Grading,259,
224,5,,Grading,259,
225,5,,Grading,259,
226,5,,Grading,259,
227,5,,Grading,259,
228,5,,Grading,259,
229,5,,Grading,259,
230,5,,Grading,259,
231,5,,Grading,259,
232,5,,Grading,259,
233,5,,Grading,259,
234,5,,Grading,259,
235,5,,Grading,259,
236,5,,Grading,259,
237,5,,Grading,260,
238,5,,Grading,260,
239,5,,Grading,260,
240,5,,Grading,260,
241,5,,Grading,260,
242,5,,Grading,260,
243,5,,Grading,260,
244,5,,Grading,260,
246,5,,Grading,260,
247,5,,Grading,260,
248,5,,Grading,260,
249,5,,Grading,260,
250,5,,Grading,260,
251,5,,Grading,260,
252,5,,Grading,260,
253,5,,Grading,260,
254,5,,Grading,260,
256,60,,Grading,363,
257,60,,Grading,363,
258,60,,B,363,
259,60,,B,363,
260,60,,Grading,363,
261,5,,Grading,261,
262,5,,Grading,261,
263,5,,Grading,261,
264,5,,Grading,261,
265,5,,Grading,261,
266,5,,Grading,261,
267,5,,Grading,261,
268,5,,Grading,261,
269,5,,Grading,261,
270,5,,Grading,261,
271,5,,Grading,261,
272,5,,Grading,261,
273,5,,Grading,261,
274,5,,Grading,261,
275,5,,Grading,261,
276,5,,Grading,261,
278,5,,Grading,261,
279,5,,Grading,261,
280,60,,B,363,
281,60,,Grading,363,
282,60,,B,363,
283,60,,B,363,
284,60,,Grading,363,
285,60,,B,363,
286,60,,Grading,363,
287,60,,Grading,363,
289,60,,Grading,363,
291,60,,Grading,364,
292,60,,D,364,
293,60,,Grading,364,
294,60,,D,364,
295,60,,Grading,364,
296,60,,D,364,
298,60,,Grading,364,
299,60,,Grading,364,
300,60,,Grading,364,
301,60,,C,365,
302,60,,Grading,365,
303,60,,Grading,365,
304,60,,Grading,365,
305,60,,Grading,365,
306,60,,Grading,365,
307,60,,C,365,
308,60,,Grading,365,
309,60,,Grading,365,
310,60,,Grading,365,
311,60,,Grading,362,
312,60,,C,362,
313,60,,Grading,362,
314,60,,C,362,
315,60,,Grading,362,
316,60,,Grading,362,
317,60,,Grading,362,
319,20,,Grading,318,
320,20,,Grading,318,
321,14,,Grading,324,
323,14,,Grading,324,
324,14,,C,324,
325,14,,Grading,324,
326,14,,Grading,324,
327,14,,Grading,324,
328,14,,Grading,324,
329,14,,Grading,324,
330,14,,Grading,324,
331,14,,Grading,324,
332,14,,Grading,324,
333,14,,Grading,324,
334,14,,Grading,324,
335,14,,Grading,324,
336,14,,Grading,324,
337,20,,Grading,318,
338,20,,Grading,318,
339,20,,Grading,318,
341,20,,Grading,318,
342,20,,Grading,318,
343,10,,Grading,304,
344,10,,Grading,304,
366,20,,Grading,319,
368,20,,Grading,320,
369,20,,Grading,320,
370,20,,Grading,320,
371,20,,Grading,320,
372,20,,Grading,320,
373,20,,Grading,320,
374,20,,Grading,320,
375,20,,Grading,320,
376,20,,Grading,320,
377,20,,Grading,320,
378,20,,Grading,320,
379,20,,Grading,320,
380,20,,Grading,320,
381,20,,Grading,320,
382,20,,Grading,320,
383,20,,Grading,320,
384,20,,Grading,320,
386,55,,Grading,350,
388,55,,Grading,350,
389,55,,Grading,350,
390,55,,Grading,350,
391,55,,Grading,350,
392,55,,Grading,350,
393,55,,Grading,350,
394,55,,Grading,350,
395,55,,Grading,350,
396,55,,Grading,350,
397,55,,Grading,350,
398,55,,Grading,350,
399,55,,Grading,350,
400,55,,Grading,350,
401,55,,Grading,350,
402,55,,Grading,350,
403,55,,Grading,350,
404,55,,Grading,350,
405,55,,Grading,350,
406,55,,Grading,350,
407,55,,Grading,350,
411,8,,E,246,
412,8,,E,246,
413,8,,E,246,
414,8,,E,246,
415,8,,E,246,
416,8,,E,246,
417,8,,E,246,
418,8,,E,246,
419,8,,E,246,
420,8,,E,246,
421,8,,E,246,
422,10,,Grading,304,
424,10,,Grading,304,
425,10,,Grading,304,
427,10,,Grading,304,
428,10,,Grading,304,
429,10,,Grading,304,
430,10,,Grading,304,
431,10,,Grading,304,
432,10,,Grading,304,
433,64,,Grading,372,
434,64,,Grading,372,
435,64,,Grading,372,
438,64,,Grading,372,
441,64,,Grading,372,
443,14,,Grading,324,
444,10,,Grading,304,
445,10,,Grading,304,
447,64,,Grading,372,
448,64,,Grading,372,
449,64,,Grading,372,
450,64,,Grading,372,
451,64,,Grading,372,
452,64,,Grading,372,
453,64,,Grading,372,
454,64,,Grading,372,
455,14,,Grading,325,
457,20,,Grading,318,
458,20,,Grading,318,
459,20,,Grading,318,
460,20,,Grading,318,
462,20,,Grading,318,
463,20,,Grading,318,
467,20,,Grading,319,
468,20,,Grading,319,
469,20,,Grading,319,
470,20,,Grading,319,
471,20,,Grading,319,
472,20,,Grading,319,
473,20,,Grading,319,
474,20,,Grading,319,
475,20,,Grading,319,
476,20,,Grading,319,
477,20,,Grading,319,
478,20,,Grading,319,
479,20,,Grading,319,
480,20,,Grading,319,
481,20,,Grading,319,
482,10,,Grading,305,
483,10,,Grading,305,
484,10,,C,305,
485,10,,Grading,305,
486,10,,Grading,305,
488,10,,Grading,305,
490,10,,Grading,305,
491,10,,Grading,305,
492,10,,Grading,305,
493,10,,Grading,305,
494,10,,Grading,305,
495,10,,Grading,305,
496,10,,Grading,305,
497,10,,Grading,305,
498,10,,Grading,305,
499,10,,Grading,305,
500,10,,Grading,305,
501,10,,Grading,305,
502,10,,Grading,305,
503,10,,Grading,305,
504,10,,Grading,305,
505,10,,Grading,305,
506,10,,Grading,306,
507,10,,Grading,306,
508,10,,Grading,306,
509,10,,Grading,306,
510,10,,Grading,306,
511,10,,Grading,306,
512,10,,Grading,306,
513,5,,Grading,261,
514,55,,Grading,350,
515,60,,Grading,362,
518,60,,C,362,
519,60,,C,362,
520,60,,C,362,
521,60,,C,362,
522,60,,C,362,
523,60,,C,362,
524,60,,B,363,
525,60,,B,363,
526,10,,Grading,306,
527,10,,Grading,306,
528,10,,Grading,306,
529,10,,Grading,306,
531,10,,Grading,306,
532,10,,Grading,306,
533,10,,Grading,306,
534,10,,Grading,306,
535,10,,Grading,306,
537,10,,Grading,306,
538,10,,Grading,306,
539,10,,Grading,306,
542,68,,-,378,
543,68,,-,378,
546,68,,-,378,
547,68,,-,378,
548,68,,-,378,
549,68,,-,378,
550,68,,-,378,
551,68,,-,378,
553,68,,-,378,
555,68,,-,378,
556,60,,Grading,362,
557,60,,D,364,
558,60,,D,364,
559,60,,D,364,
560,60,,D,364,
561,60,,D,364,
562,60,,Grading,365,
563,60,,Grading,365,
564,60,,Grading,365,
565,60,,Grading,365,
566,60,,C,365,
567,60,,C,365,
568,60,,Grading,365,
569,60,,C,365,
570,60,,C,365,
571,60,,Grading,365,
572,60,,C,362,
573,61,,Grading,366,
577,61,,Grading,366,
578,61,,Grading,366,
579,61,,Grading,366,
580,61,,Grading,366,
581,61,,Grading,366,
582,61,,Grading,366,
583,61,,Grading,366,
584,57,,Grading,354,
585,61,,Grading,366,
586,61,,Grading,366,
587,61,,Grading,366,
588,57,,Grading,354,
590,61,,Grading,366,
592,61,,Grading,366,
593,57,,Grading,354,
594,61,,Grading,366,
595,57,,Grading,354,
596,61,,Grading,366,
597,61,,Grading,366,
598,57,,B,354,
599,61,,Grading,366,
600,57,,Grading,354,
601,57,,Grading,354,
602,57,,Grading,354,
603,57,,Grading,354,
604,57,,Grading,354,
606,57,,Grading,354,
608,57,,Grading,354,
609,57,,Grading,354,
610,57,,Grading,354,
611,57,,B,354,
612,11,,Grading,294,
614,11,,Grading,294,
615,11,,Grading,294,
616,11,,Grading,294,
617,11,,Grading,294,
618,68,,-,378,
619,11,,Grading,294,
621,11,,Grading,294,
622,11,,Grading,294,
623,11,,Grading,294,
624,63,,Grading,370,
625,11,,Grading,294,
627,11,,Grading,294,
628,11,,Grading,294,
629,63,,Grading,370,
630,63,,Grading,370,
631,63,,Grading,370,
632,63,,Grading,370,
633,63,,Grading,370,
634,63,,Grading,369,
635,11,,Grading,298,
636,11,,Grading,298,
637,11,,Grading,298,
638,11,,Grading,298,
639,11,,Grading,298,
640,11,,Grading,298,
641,11,,Grading,298,
642,11,,Grading,298,
643,11,,Grading,298,
644,11,,Grading,298,
645,11,,Grading,298,
646,11,,Grading,298,
647,11,,Grading,298,
648,11,,Grading,298,
649,11,,Grading,298,
650,11,,Grading,298,
651,11,,Grading,298,
652,11,,Grading,298,
653,11,,Grading,298,
654,63,,Grading,371,
655,11,,Grading,298,
656,63,,Grading,371,
657,63,,Grading,371,
658,63,,Grading,371,
659,63,,Grading,371,
660,63,,Grading,371,
661,63,,Grading,371,
662,63,,Grading,371,
663,63,,Grading,371,
664,63,,Grading,371,
665,63,,Grading,371,
666,63,,Grading,371,
667,63,,Grading,371,
668,63,,Grading,371,
669,63,,Grading,371,
670,63,,Grading,371,
671,63,,Grading,371,
672,63,,Grading,371,
673,63,,Grading,371,
674,63,,Grading,371,
675,63,,Grading,371,
676,20,,Grading,321,
677,20,,Grading,321,
678,20,,Grading,321,
679,20,,Grading,321,
680,20,,Grading,321,
681,20,,Grading,321,
682,20,,Grading,321,
683,20,,Grading,321,
684,20,,Grading,321,
685,61,,Grading,367,
686,61,,Grading,367,
687,61,,Grading,367,
688,61,,Grading,367,
689,61,,Grading,367,
690,61,,Grading,367,
691,61,,Grading,367,
692,61,,Grading,367,
693,61,,Grading,367,
694,61,,Grading,367,
695,61,,Grading,367,
696,61,,Grading,367,
697,61,,Grading,367,
698,61,,Grading,367,
699,61,,Grading,367,
702,11,,Grading,293,
703,11,,Grading,293,
704,11,,Grading,293,
705,11,,Grading,293,
706,11,,Grading,293,
707,11,,Grading,293,
708,11,,Grading,293,
709,11,,Grading,293,
710,11,,Grading,293,
711,11,,Grading,293,
712,11,,Grading,293,
713,11,,Grading,293,
714,11,,Grading,295,
715,11,,Grading,295,
716,11,,Grading,295,
717,11,,Grading,295,
718,11,,Grading,295,
719,11,,Grading,295,
720,11,,Grading,295,
721,11,,Grading,295,
722,11,,Grading,295,
723,11,,Grading,295,
724,11,,Grading,295,
725,11,,Grading,295,
726,11,,Grading,295,
730,11,,Grading,291,
731,61,,Grading,367,
732,11,,Grading,291,
733,11,,Grading,291,
734,11,,Grading,291,
735,11,,Grading,291,
736,67,,Grading,375,
737,11,,Grading,291,
738,11,,Grading,291,
739,11,,Grading,291,
740,11,,Grading,291,
741,11,,Grading,291,
742,67,,Grading,375,
743,11,,Grading,291,
744,11,,Grading,291,
745,11,,Grading,291,
746,67,,Grading,375,
747,11,,Grading,291,
748,67,,Grading,375,
749,61,,Grading,367,
750,11,,Grading,297,
751,11,,Grading,297,
752,11,,Grading,297,
753,11,,Grading,297,
754,11,,Grading,297,
755,11,,Grading,297,
756,11,,Grading,297,
757,11,,Grading,297,
758,11,,Grading,297,
759,11,,Grading,297,
760,11,,Grading,297,
761,11,,Grading,297,
762,11,,Grading,297,
763,11,,Grading,297,
764,11,,Grading,297,
765,14,,Grading,324,
766,18,,C,255,
767,18,,Grading,255,
768,18,,Grading,255,
769,18,,Grading,255,
770,18,,Grading,255,
771,18,,Grading,255,
772,18,,Grading,255,
773,18,,Grading,255,
774,56,,Grading,352,
776,18,,Grading,255,
777,56,,Grading,352,
778,56,,Grading,352,
779,56,,Grading,352,
780,56,,Grading,352,
781,18,,Grading,254,
782,56,,Grading,352,
784,56,,Grading,352,
785,18,,Grading,254,
786,56,,Grading,352,
787,18,,Grading,254,
788,18,,Grading,255,
789,18,,Grading,254,
790,56,,Grading,352,
791,18,,Grading,254,
792,56,,Grading,352,
793,18,,Grading,254,
794,18,,Grading,254,
795,18,,Grading,255,
796,18,,Grading,254,
797,56,,Grading,352,
798,56,,Grading,352,
799,18,,Grading,254,
800,56,,Grading,352,
801,18,,Grading,254,
802,56,,Grading,352,
803,18,,Grading,254,
804,18,,Grading,254,
805,18,,Grading,255,
807,18,,Grading,255,
808,18,,Grading,254,
809,56,,Grading,353,
810,18,,Grading,254,
812,18,,Grading,255,
813,18,,Grading,254,
815,56,,Grading,353,
816,56,,Grading,353,
817,56,,Grading,353,
818,56,,Grading,353,
819,56,,Grading,353,
820,18,,Grading,255,
821,56,,Grading,353,
822,18,,Grading,255,
823,56,,Grading,353,
824,56,,Grading,353,
825,56,,Grading,353,
826,56,,Grading,353,
827,56,,Grading,353,
828,67,,Grading,375,
829,56,,Grading,353,
830,2,,Grading,334,
831,56,,Grading,353,
832,2,,Grading,334,
833,2,,Grading,334,
834,61,,Grading,367,
835,2,,Grading,334,
837,61,,Grading,367,
838,2,,Grading,334,
839,2,,Grading,334,
840,2,,Grading,334,
841,2,,Grading,334,
842,2,,Grading,334,
843,2,,Grading,334,
844,2,,Grading,334,
845,2,,Grading,334,
846,2,,Grading,334,
847,2,,Grading,334,
848,2,,Grading,334,
849,2,,Grading,334,
850,22,,Grading,262,
851,22,,Grading,262,
852,22,,Grading,262,
853,22,,Grading,262,
854,22,,Grading,262,
855,22,,Grading,262,
856,22,,Grading,262,
857,22,,Grading,262,
858,22,,Grading,262,
859,22,,Grading,262,
860,22,,Grading,262,
861,22,,Grading,262,
862,22,,Grading,262,
863,22,,Grading,262,
864,22,,Grading,262,
865,22,,Grading,262,
866,22,,Grading,262,
869,67,,D,375,
870,67,,Grading,375,
871,67,,Grading,375,
872,67,,Grading,375,
873,67,,Grading,375,
875,22,,Grading,263,
876,22,,Grading,263,
877,22,,Grading,263,
878,22,,Grading,263,
879,22,,Grading,263,
885,22,,Grading,263,
887,22,,Grading,263,
889,22,,Grading,263,
890,22,,Grading,263,
891,22,,Grading,263,
892,2,,Grading,334,
893,22,,Grading,263,
894,22,,Grading,263,
895,2,,Grading,334,
896,22,,Grading,263,
897,2,,Grading,334,
898,2,,Grading,334,
899,22,,Grading,264,
901,22,,Grading,264,
903,22,,Grading,264,
905,22,,Grading,264,
906,22,,Grading,264,
907,22,,Grading,264,
908,22,,Grading,264,
909,22,,Grading,264,
910,22,,Grading,264,
911,22,,Grading,264,
912,22,,Grading,264,
913,22,,Grading,264,
914,22,,Grading,264,
915,22,,Grading,264,
916,22,,Grading,264,
917,22,,Grading,264,
918,22,,Grading,264,
919,22,,Grading,265,
920,13,,Grading,307,
922,13,,Grading,307,
923,22,,B,265,
924,13,,Grading,307,
925,22,,Grading,265,
926,22,,Grading,265,
927,13,,Grading,307,
928,22,,Grading,265,
929,22,,Grading,265,
930,13,,Grading,307,
931,22,,B,265,
932,13,,Grading,307,
933,22,,B,265,
934,22,,B,265,
935,13,,Grading,307,
936,22,,Grading,265,
937,22,,Grading,265,
938,13,,Grading,307,
939,22,,Grading,265,
940,13,,Grading,307,
941,13,,C,307,
942,22,,Grading,265,
943,22,,Grading,265,
944,22,,Grading,265,
945,22,,Grading,265,
946,22,,Grading,265,
947,22,,B,265,
948,22,,Grading,265,
949,22,,A,266,
950,22,,Grading,266,
951,22,,Grading,266,
952,22,,Grading,266,
953,22,,Grading,266,
954,22,,Grading,266,
955,22,,Grading,266,
956,22,,Grading,266,
957,22,,Grading,266,
958,22,,Grading,266,
959,22,,Grading,266,
960,22,,A,266,
961,22,,Grading,266,
962,22,,Grading,266,
963,22,,Grading,266,
964,22,,A,266,
965,22,,Grading,266,
966,22,,Grading,266,
967,22,,Grading,266,
968,22,,Grading,267,
969,22,,Grading,267,
970,22,,Grading,267,
971,22,,Grading,267,
972,22,,Grading,267,
973,22,,Grading,267,
974,22,,-,267,
975,22,,Grading,267,
976,22,,Grading,267,
977,22,,Grading,267,
978,22,,Grading,267,
979,22,,Grading,267,
980,22,,Grading,267,
981,22,,Grading,267,
982,22,,Grading,267,
983,22,,-,267,
984,22,,Grading,267,
986,22,,Grading,268,
987,22,,Grading,268,
988,22,,Grading,268,
989,22,,Grading,268,
990,22,,Grading,268,
991,22,,Grading,268,
992,22,,Grading,268,
993,22,,Grading,268,
994,22,,Grading,268,
996,22,,Grading,268,
997,22,,Grading,268,
998,22,,Grading,268,
999,22,,Grading,268,
1000,22,,Grading,268,
1001,22,,Grading,268,
1002,22,,Grading,268,
1003,22,,Grading,268,
1004,22,,Grading,263,
1005,22,,Grading,264,
1006,18,,Grading,257,
1007,18,,Grading,257,
1008,18,,Grading,257,
1009,18,,Grading,257,
1010,18,,Grading,257,
1011,18,,Grading,257,
1012,18,,Grading,257,
1013,18,,Grading,257,
1014,18,,Grading,257,
1015,18,,Grading,257,
1016,18,,Grading,257,
1017,18,,Grading,257,
1018,18,,Grading,257,
1019,18,,Grading,257,
1020,18,,Grading,257,
1021,18,,Grading,257,
1022,18,,Grading,257,
1023,18,,Grading,257,
1024,18,,Grading,257,
1025,18,,Grading,257,
1026,18,,Grading,258,
1027,18,,Grading,258,
1028,18,,Grading,258,
1029,18,,Grading,258,
1030,18,,Grading,258,
1031,18,,Grading,258,
1032,18,,Grading,258,
1033,18,,Grading,258,
1034,18,,Grading,258,
1035,18,,Grading,258,
1036,18,,Grading,258,
1037,18,,Grading,258,
1038,18,,Grading,258,
1039,18,,Grading,258,
1040,18,,Grading,258,
1041,18,,Grading,258,
1042,20,,Grading,321,
1043,18,,Grading,258,
1044,20,,Grading,321,
1045,18,,Grading,258,
1046,20,,Grading,321,
1047,18,,Grading,258,
1048,20,,Grading,321,
1049,18,,Grading,258,
1050,20,,Grading,321,
1051,20,,Grading,321,
1052,20,,Grading,321,
1053,20,,Grading,321,
1054,20,,Grading,321,
1055,13,,Grading,307,
1056,13,,Grading,307,
1057,13,,Grading,307,
1058,13,,Grading,307,
1059,13,,Grading,307,
1060,13,,Grading,307,
1062,67,,Grading,375,
1063,13,,Grading,308,
1064,13,,Grading,308,
1065,67,,Grading,375,
1066,13,,Grading,308,
1067,13,,Grading,308,
1068,13,,Grading,308,
1070,67,,Grading,375,
1071,13,,Grading,308,
1072,13,,Grading,308,
1073,18,,Grading,256,
1074,13,,Grading,308,
1075,18,,Grading,256,
1076,18,,Grading,256,
1078,18,,Grading,256,
1079,18,,Grading,256,
1080,18,,Grading,256,
1081,13,,Grading,308,
1082,18,,Grading,256,
1083,13,,Grading,308,
1084,67,,Grading,375,
1085,18,,Grading,256,
1086,13,,Grading,308,
1087,13,,Grading,308,
1088,18,,Grading,256,
1089,13,,Grading,308,
1090,13,,Grading,308,
1091,13,,Grading,308,
1092,18,,Grading,256,
1093,9,,Grading,227,
1094,9,,Grading,227,
1095,9,,Grading,227,
1096,9,,Grading,227,
1097,9,,Grading,227,
1098,9,,Grading,227,
1099,9,,Grading,227,
1101,9,,Grading,226,
1102,9,,Grading,226,
1103,9,,Grading,226,
1104,9,,Grading,227,
1105,18,,Grading,256,
1106,9,,Grading,226,
1107,9,,Grading,227,
1108,9,,Grading,226,
1109,18,,Grading,256,
1110,9,,Grading,227,
1111,18,,Grading,256,
1112,9,,Grading,227,
1113,9,,Grading,226,
1114,18,,Grading,256,
1115,18,,Grading,256,
1116,9,,Grading,226,
1117,9,,Grading,227,
1118,9,,Grading,227,
1119,9,,Grading,227,
1120,9,,Grading,227,
1121,9,,Grading,227,
1122,11,,Grading,292,
1123,11,,Grading,292,
1124,9,,Grading,227,
1126,11,,Grading,292,
1127,11,,Grading,292,
1128,11,,Grading,292,
1129,11,,Grading,292,
1130,11,,Grading,292,
1131,11,,Grading,292,
1132,11,,Grading,292,
1133,11,,Grading,292,
1134,11,,Grading,292,
1135,11,,Grading,292,
1136,11,,Grading,292,
1137,11,,Grading,292,
1138,11,,Grading,292,
1139,11,,Grading,292,
1140,30,,Grading,241,
1141,30,,Grading,241,
1143,11,,Grading,296,
1146,11,,Grading,296,
1147,13,,Grading,311,
1148,11,,Grading,296,
1149,30,,Grading,241,
1150,11,,Grading,296,
1151,11,,Grading,296,
1152,13,,Grading,311,
1153,11,,Grading,296,
1154,13,,Grading,311,
1155,11,,Grading,296,
1156,13,,Grading,311,
1157,13,,Grading,311,
1158,11,,Grading,296,
1159,13,,Grading,311,
1160,11,,Grading,296,
1161,13,,Grading,311,
1162,11,,Grading,296,
1163,13,,Grading,311,
1164,13,,Grading,311,
1165,11,,Grading,296,
1166,11,,Grading,296,
1167,13,,Grading,311,
1168,11,,Grading,296,
1169,11,,Grading,296,
1170,13,,Grading,311,
1171,13,,Grading,311,
1172,13,,Grading,311,
1174,30,,Grading,241,
1176,13,,Grading,311,
1177,13,,Grading,311,
1178,13,,Grading,311,
1179,13,,Grading,311,
1180,30,,Grading,241,
1181,30,,Grading,241,
1182,30,,Grading,241,
1183,30,,Grading,241,
1184,9,,Grading,226,
1185,30,,Grading,241,
1187,9,,C,226,
1188,9,,Grading,226,
1189,30,,Grading,241,
1190,30,,Grading,241,
1191,30,,Grading,241,
1193,30,,Grading,241,
1194,9,,Grading,226,
1195,30,,Grading,241,
1196,9,,Grading,226,
1197,9,,Grading,227,
1198,30,,Grading,241,
1199,30,,Grading,241,
1200,9,,Grading,226,
1202,9,,Grading,226,
1203,9,,Grading,226,
1204,30,,Grading,241,
1206,9,,Grading,226,
1207,9,,Grading,226,
1208,30,,Grading,241,
1209,30,,Grading,241,
1210,30,,Grading,241,
1212,30,,Grading,241,
1214,11,,Grading,293,
1215,13,,Grading,309,
1216,13,,Grading,309,
1217,13,,Grading,309,
1218,13,,Grading,309,
1219,13,,Grading,309,
1220,13,,Grading,309,
1221,13,,Grading,309,
1222,13,,Grading,309,
1223,13,,Grading,309,
1224,13,,Grading,309,
1225,13,,Grading,309,
1226,13,,Grading,309,
1227,13,,Grading,309,
1228,13,,Grading,309,
1230,30,,Grading,237,
1231,30,,Grading,237,
1232,30,,Grading,237,
1233,30,,Grading,237,
1234,30,,Grading,237,
1235,30,,Grading,237,
1236,30,,Grading,237,
1237,30,,Grading,237,
1238,30,,Grading,237,
1239,30,,Grading,237,
1240,30,,Grading,237,
1241,30,,Grading,237,
1242,30,,Grading,237,
1243,30,,Grading,238,
1244,30,,Grading,238,
1247,30,,Grading,238,
1248,30,,Grading,241,
1249,30,,Grading,238,
1250,30,,Grading,238,
1251,30,,Grading,238,
1252,30,,Grading,238,
1253,30,,Grading,238,
1254,30,,Grading,238,
1255,30,,Grading,238,
1257,30,,Grading,237,
1259,30,,Grading,239,
1260,30,,Grading,239,
1261,30,,Grading,239,
1262,30,,Grading,239,
1264,30,,Grading,239,
1265,30,,Grading,239,
1266,30,,Grading,239,
1267,30,,Grading,239,
1268,30,,Grading,239,
1269,30,,Grading,239,
1270,30,,Grading,239,
1271,30,,Grading,239,
1272,30,,Grading,239,
1273,30,,Grading,239,
1275,22,,Grading,267,
1276,30,,Grading,240,
1277,30,,Grading,240,
1278,30,,Grading,240,
1279,30,,Grading,240,
1280,30,,Grading,240,
1281,30,,Grading,240,
1282,30,,Grading,240,
1283,30,,Grading,240,
1284,30,,Grading,240,
1285,30,,Grading,240,
1286,30,,Grading,240,
1287,30,,Grading,240,
1288,30,,D,240,
1289,30,,Grading,240,
1290,30,,Grading,238,
1292,30,,Grading,236,
1293,30,,Grading,236,
1294,30,,Grading,236,
1295,30,,Grading,236,
1296,30,,Grading,236,
1297,30,,Grading,236,
1298,30,,Grading,236,
1299,30,,Grading,236,
1300,30,,Grading,236,
1301,30,,Grading,236,
1302,30,,Grading,236,
1303,13,,Grading,310,
1304,13,,Grading,310,
1305,13,,Grading,310,
1307,13,,Grading,310,
1308,13,,Grading,310,
1309,13,,Grading,310,
1310,13,,Grading,310,
1311,13,,Grading,310,
1312,13,,Grading,310,
1313,13,,Grading,310,
1314,13,,Grading,310,
1315,13,,Grading,310,
1316,13,,Grading,310,
1317,13,,Grading,310,
1333,69,,Grading,376,
1341,9,,Grading,228,
1342,9,,Grading,228,
1343,9,,Grading,228,
1344,9,,Grading,228,
1345,9,,Grading,228,
1346,9,,Grading,228,
1349,9,,Grading,228,
1350,9,,Grading,228,
1351,9,,Grading,228,
1352,9,,Grading,228,
1353,9,,Grading,228,
1354,9,,Grading,228,
1356,9,,Grading,228,
1357,9,,Grading,228,
1358,9,,Grading,228,
1359,9,,Grading,228,
1360,9,,Grading,228,
1362,9,,Grading,229,
